"phylum","class","order","family","genus","species","country","adm1","lon","lat"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Western Australia","126.63","-14.3"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Western Australia","126.63","-14.3"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Western Australia","126.63","-14.3"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Western Australia","126.63","-14.28"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Western Australia","126.63","-14.3"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Western Australia","126.63","-14.3"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Western Australia","126.63","-14.28"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Northern Territory","130.902","-12.4383"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Queensland","146.82","-19.27"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Queensland","146.82","-19.27"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia","Queensland","146.82","-19.27"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Niger","Tillaberi","2.120361","13.504485"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Niger","Tillaberi","2.120361","13.504485"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Kenya","Kilifi","40.049","-3.267"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Côte d'Ivoire","Vallee du Bandama","-5.031738","7.703847"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Côte d'Ivoire","Vallee du Bandama","-5.031738","7.703847"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Côte d'Ivoire","Vallee du Bandama","-5.031738","7.703847"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Senegal","Ziguinchor","-16.322422","12.552385"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Senegal","Ziguinchor","-16.273155","12.562606"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Senegal","Ziguinchor","-16.322422","12.552385"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Senegal","Ziguinchor","-16.322422","12.552385"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Australia",NA,"130.843263","-12.461176"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Egypt","New Valley Governorate","29.166641","25.516728"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Egypt","New Valley Governorate","29.166641","25.516728"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Nouakchott","-15.967255","18.079937"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Nouakchott","-15.967255","18.079937"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Nouakchott","-15.967255","18.079937"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Nouakchott","-15.967255","18.079937"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Nouakchott","-15.967255","18.079937"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Nouakchott","-15.967255","18.079937"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Nouakchott","-15.967255","18.079937"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mali","Koulikoro","-7.533617","12.933295"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mali","Koulikoro","-7.533617","12.933295"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mali","Koulikoro","-7.533617","12.933295"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mali","Koulikoro","-7.533617","12.933295"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mali","Koulikoro","-7.533617","12.933295"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Trarza","-15.805464","16.512219"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Trarza","-15.805464","16.512219"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Senegal","Saint-Louis","-14.262657","16.594164"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Mauritania","Trarza","-15.805464","16.512219"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Senegal","Saint-Louis","-14.262657","16.594164"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","Senegal","Saint-Louis","-14.262657","16.594164"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","South Africa",NA,"30.971317","-24.347566"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","South Africa",NA,"30.78","-25.1"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Eutetranychus","Eutetranychus orientalis","India",NA,"93","10"
